date_day,date_name,geography_name,sex_name,age_name,measure_value,measure_name
2018-02-01,February 2018,United Kingdom,Total,All categories: Age 16+,2.1,Claimants as a proportion of residents aged 16-64
2018-02-01,February 2018,United Kingdom,Total,All categories: Age 16+,2.6,Claimants as a proportion of economically active residents aged 16+
2018-02-01,February 2018,United Kingdom,Total,All categories: Age 16+,2.4,Claimants as a proportion of the workforce
2018-02-01,February 2018,United Kingdom,Total,Age unknown (clerical claims),890,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 16-24,169960,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 16-17,1335,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 18-24,168625,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 18-21,99275,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 25-49,467025,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 25-29,113965,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 30-34,99045,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 35-39,87035,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 40-44,78690,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 45-49,88285,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 50+,227480,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 50-54,88920,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 55-59,79210,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 60-64,59260,Claimant count
2018-02-01,February 2018,United Kingdom,Total,Aged 65+,95,Claimant count
2018-02-01,February 2018,United Kingdom,Male,All categories: Age 16+,534805,Claimant count
2018-02-01,February 2018,United Kingdom,Male,All categories: Age 16+,2.6,Claimants as a proportion of residents aged 16-64
2018-02-01,February 2018,United Kingdom,Male,All categories: Age 16+,2.7,Claimants as a proportion of the workforce
2018-02-01,February 2018,United Kingdom,Male,Age unknown (clerical claims),565,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 16-24,106520,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 16-17,640,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 18-24,105880,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 18-21,60970,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 25-49,287950,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 25-29,73105,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 30-34,61430,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 35-39,53555,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 40-44,47055,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 45-49,52805,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 50+,139775,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 50-54,54365,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 55-59,48605,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 60-64,36735,Claimant count
2018-02-01,February 2018,United Kingdom,Male,Aged 65+,70,Claimant count
2018-02-01,February 2018,United Kingdom,Female,All categories: Age 16+,330545,Claimant count
2018-02-01,February 2018,United Kingdom,Female,All categories: Age 16+,1.6,Claimants as a proportion of residents aged 16-64
2018-02-01,February 2018,United Kingdom,Female,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2018-02-01,February 2018,United Kingdom,Female,Age unknown (clerical claims),325,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 16-24,63440,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 16-17,695,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 18-24,62745,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 18-21,38305,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 25-49,179075,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 25-29,40855,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 30-34,37620,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 35-39,33480,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 40-44,31635,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 45-49,35485,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 50+,87705,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 50-54,34555,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 55-59,30605,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 60-64,22525,Claimant count
2018-02-01,February 2018,United Kingdom,Female,Aged 65+,25,Claimant count
2018-03-01,March 2018,London,Total,All categories: Age 16+,127385,Claimant count
2018-03-01,March 2018,London,Total,All categories: Age 16+,2.1,Claimants as a proportion of residents aged 16-64
2018-03-01,March 2018,London,Total,All categories: Age 16+,2.6,Claimants as a proportion of economically active residents aged 16+
2018-03-01,March 2018,London,Total,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2018-03-01,March 2018,London,Total,Age unknown (clerical claims),165,Claimant count
2018-03-01,March 2018,London,Total,Aged 16-24,18915,Claimant count
2018-03-01,March 2018,London,Total,Aged 16-17,85,Claimant count
2018-03-01,March 2018,London,Total,Aged 18-24,18825,Claimant count
2018-03-01,March 2018,London,Total,Aged 18-21,10010,Claimant count
2018-03-01,March 2018,London,Total,Aged 25-49,70380,Claimant count
2018-03-01,March 2018,London,Total,Aged 25-29,15725,Claimant count
2018-03-01,March 2018,London,Total,Aged 30-34,14515,Claimant count
2018-03-01,March 2018,London,Total,Aged 35-39,13450,Claimant count
2018-03-01,March 2018,London,Total,Aged 40-44,12485,Claimant count
2018-03-01,March 2018,London,Total,Aged 45-49,14205,Claimant count
2018-03-01,March 2018,London,Total,Aged 50+,37930,Claimant count
2018-03-01,March 2018,London,Total,Aged 50-54,15240,Claimant count
2018-03-01,March 2018,London,Total,Aged 55-59,13185,Claimant count
2018-03-01,March 2018,London,Total,Aged 60-64,9480,Claimant count
2018-03-01,March 2018,London,Total,Aged 65+,25,Claimant count
2018-03-01,March 2018,London,Male,All categories: Age 16+,72965,Claimant count
2018-03-01,March 2018,London,Male,All categories: Age 16+,2.4,Claimants as a proportion of residents aged 16-64
2018-03-01,March 2018,London,Male,All categories: Age 16+,2.2,Claimants as a proportion of the workforce
2018-03-01,March 2018,London,Male,Age unknown (clerical claims),100,Claimant count
2018-03-01,March 2018,London,Male,Aged 16-24,11305,Claimant count
2018-03-01,March 2018,London,Male,Aged 16-17,55,Claimant count
2018-03-01,March 2018,London,Male,Aged 18-24,11245,Claimant count
2018-03-01,March 2018,London,Male,Aged 18-21,5990,Claimant count
2018-03-01,March 2018,London,Male,Aged 25-49,39620,Claimant count
2018-03-01,March 2018,London,Male,Aged 25-29,9245,Claimant count
2018-03-01,March 2018,London,Male,Aged 30-34,8340,Claimant count
2018-03-01,March 2018,London,Male,Aged 35-39,7625,Claimant count
2018-03-01,March 2018,London,Male,Aged 40-44,6720,Claimant count
2018-03-01,March 2018,London,Male,Aged 45-49,7690,Claimant count
2018-03-01,March 2018,London,Male,Aged 50+,21940,Claimant count
2018-03-01,March 2018,London,Male,Aged 50-54,8760,Claimant count
2018-03-01,March 2018,London,Male,Aged 55-59,7555,Claimant count
2018-03-01,March 2018,London,Male,Aged 60-64,5605,Claimant count
2018-03-01,March 2018,London,Male,Aged 65+,20,Claimant count
2018-03-01,March 2018,London,Female,All categories: Age 16+,54425,Claimant count
2018-03-01,March 2018,London,Female,All categories: Age 16+,1.8,Claimants as a proportion of residents aged 16-64
2018-03-01,March 2018,London,Female,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2018-03-01,March 2018,London,Female,Age unknown (clerical claims),70,Claimant count
2018-03-01,March 2018,London,Female,Aged 16-24,7610,Claimant count
2018-03-01,March 2018,London,Female,Aged 16-17,30,Claimant count
2018-03-01,March 2018,London,Female,Aged 18-24,7580,Claimant count
2018-03-01,March 2018,London,Female,Aged 18-21,4020,Claimant count
2018-03-01,March 2018,London,Female,Aged 25-49,30760,Claimant count
2018-03-01,March 2018,London,Female,Aged 25-29,6480,Claimant count
2018-03-01,March 2018,London,Female,Aged 30-34,6175,Claimant count
2018-03-01,March 2018,London,Female,Aged 35-39,5820,Claimant count
2018-03-01,March 2018,London,Female,Aged 40-44,5765,Claimant count
2018-03-01,March 2018,London,Female,Aged 45-49,6515,Claimant count
2018-03-01,March 2018,London,Female,Aged 50+,15985,Claimant count
2018-03-01,March 2018,London,Female,Aged 50-54,6480,Claimant count
2018-03-01,March 2018,London,Female,Aged 55-59,5630,Claimant count
2018-03-01,March 2018,London,Female,Aged 60-64,3875,Claimant count
2018-03-01,March 2018,London,Female,Aged 65+,5,Claimant count
2018-03-01,March 2018,United Kingdom,Total,All categories: Age 16+,883865,Claimant count
2018-03-01,March 2018,United Kingdom,Total,All categories: Age 16+,2.1,Claimants as a proportion of residents aged 16-64
2018-03-01,March 2018,United Kingdom,Total,All categories: Age 16+,2.6,Claimants as a proportion of economically active residents aged 16+
2018-03-01,March 2018,United Kingdom,Total,All categories: Age 16+,2.4,Claimants as a proportion of the workforce
2018-03-01,March 2018,United Kingdom,Total,Age unknown (clerical claims),705,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 16-24,175035,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 16-17,1430,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 18-24,173605,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 18-21,102225,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 25-49,476390,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 25-29,116540,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 30-34,101330,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 35-39,89085,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 40-44,79955,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 45-49,89480,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 50+,231730,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 50-54,90510,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 55-59,80570,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 60-64,60550,Claimant count
2018-03-01,March 2018,United Kingdom,Total,Aged 65+,100,Claimant count
2018-03-01,March 2018,United Kingdom,Male,All categories: Age 16+,546925,Claimant count
2018-03-01,March 2018,United Kingdom,Male,All categories: Age 16+,2.6,Claimants as a proportion of residents aged 16-64
2018-03-01,March 2018,United Kingdom,Male,All categories: Age 16+,2.8,Claimants as a proportion of the workforce
2018-03-01,March 2018,United Kingdom,Male,Age unknown (clerical claims),440,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 16-24,110105,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 16-17,690,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 18-24,109415,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 18-21,63040,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 25-49,293855,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 25-29,74660,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 30-34,62980,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 35-39,54840,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 40-44,47885,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 45-49,53490,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 50+,142525,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 50-54,55375,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 55-59,49475,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 60-64,37605,Claimant count
2018-03-01,March 2018,United Kingdom,Male,Aged 65+,75,Claimant count
2018-03-01,March 2018,United Kingdom,Female,All categories: Age 16+,336940,Claimant count
2018-03-01,March 2018,United Kingdom,Female,All categories: Age 16+,1.6,Claimants as a proportion of residents aged 16-64
2018-03-01,March 2018,United Kingdom,Female,All categories: Age 16+,2,Claimants as a proportion of the workforce
2018-03-01,March 2018,United Kingdom,Female,Age unknown (clerical claims),265,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 16-24,64935,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 16-17,740,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 18-24,64190,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 18-21,39180,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 25-49,182540,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 25-29,41880,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 30-34,38350,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 35-39,34245,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 40-44,32075,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 45-49,35990,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 50+,89205,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 50-54,35140,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 55-59,31095,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 60-64,22945,Claimant count
2018-03-01,March 2018,United Kingdom,Female,Aged 65+,25,Claimant count
2018-04-01,April 2018,London,Total,All categories: Age 16+,131210,Claimant count
2018-04-01,April 2018,London,Total,All categories: Age 16+,2.2,Claimants as a proportion of residents aged 16-64
2018-04-01,April 2018,London,Total,All categories: Age 16+,2.7,Claimants as a proportion of economically active residents aged 16+
2018-04-01,April 2018,London,Total,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2018-04-01,April 2018,London,Total,Age unknown (clerical claims),165,Claimant count
2018-04-01,April 2018,London,Total,Aged 16-24,18930,Claimant count
2018-04-01,April 2018,London,Total,Aged 16-17,90,Claimant count
2018-04-01,April 2018,London,Total,Aged 18-24,18840,Claimant count
2018-04-01,April 2018,London,Total,Aged 18-21,9995,Claimant count
2018-04-01,April 2018,London,Total,Aged 25-49,73125,Claimant count
2018-04-01,April 2018,London,Total,Aged 25-29,16220,Claimant count
2018-04-01,April 2018,London,Total,Aged 30-34,15225,Claimant count
2018-04-01,April 2018,London,Total,Aged 35-39,14050,Claimant count
2018-04-01,April 2018,London,Total,Aged 40-44,13080,Claimant count
2018-04-01,April 2018,London,Total,Aged 45-49,14550,Claimant count
2018-04-01,April 2018,London,Total,Aged 50+,38990,Claimant count
2018-04-01,April 2018,London,Total,Aged 50-54,15605,Claimant count
2018-04-01,April 2018,London,Total,Aged 55-59,13555,Claimant count
2018-04-01,April 2018,London,Total,Aged 60-64,9800,Claimant count
2018-04-01,April 2018,London,Total,Aged 65+,40,Claimant count
2018-04-01,April 2018,London,Male,All categories: Age 16+,74740,Claimant count
2018-04-01,April 2018,London,Male,All categories: Age 16+,2.5,Claimants as a proportion of residents aged 16-64
2018-04-01,April 2018,London,Male,All categories: Age 16+,2.3,Claimants as a proportion of the workforce
2018-04-01,April 2018,London,Male,Age unknown (clerical claims),105,Claimant count
2018-04-01,April 2018,London,Male,Aged 16-24,11335,Claimant count
2018-04-01,April 2018,London,Male,Aged 16-17,55,Claimant count
2018-04-01,April 2018,London,Male,Aged 18-24,11285,Claimant count
2018-04-01,April 2018,London,Male,Aged 18-21,6005,Claimant count
2018-04-01,April 2018,London,Male,Aged 25-49,40920,Claimant count
2018-04-01,April 2018,London,Male,Aged 25-29,9505,Claimant count
2018-04-01,April 2018,London,Male,Aged 30-34,8720,Claimant count
2018-04-01,April 2018,London,Male,Aged 35-39,7840,Claimant count
2018-04-01,April 2018,London,Male,Aged 40-44,7000,Claimant count
2018-04-01,April 2018,London,Male,Aged 45-49,7855,Claimant count
2018-04-01,April 2018,London,Male,Aged 50+,22385,Claimant count
2018-04-01,April 2018,London,Male,Aged 50-54,8885,Claimant count
2018-04-01,April 2018,London,Male,Aged 55-59,7685,Claimant count
2018-04-01,April 2018,London,Male,Aged 60-64,5780,Claimant count
2018-04-01,April 2018,London,Male,Aged 65+,30,Claimant count
2018-04-01,April 2018,London,Female,All categories: Age 16+,56470,Claimant count
2018-04-01,April 2018,London,Female,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2018-04-01,April 2018,London,Female,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2018-04-01,April 2018,London,Female,Age unknown (clerical claims),60,Claimant count
2018-04-01,April 2018,London,Female,Aged 16-24,7595,Claimant count
2018-04-01,April 2018,London,Female,Aged 16-17,40,Claimant count
2018-04-01,April 2018,London,Female,Aged 18-24,7555,Claimant count
2018-04-01,April 2018,London,Female,Aged 18-21,3990,Claimant count
2018-04-01,April 2018,London,Female,Aged 25-49,32205,Claimant count
2018-04-01,April 2018,London,Female,Aged 25-29,6710,Claimant count
2018-04-01,April 2018,London,Female,Aged 30-34,6510,Claimant count
2018-04-01,April 2018,London,Female,Aged 35-39,6210,Claimant count
2018-04-01,April 2018,London,Female,Aged 40-44,6075,Claimant count
2018-04-01,April 2018,London,Female,Aged 45-49,6695,Claimant count
2018-04-01,April 2018,London,Female,Aged 50+,16610,Claimant count
2018-04-01,April 2018,London,Female,Aged 50-54,6715,Claimant count
2018-04-01,April 2018,London,Female,Aged 55-59,5865,Claimant count
2018-04-01,April 2018,London,Female,Aged 60-64,4020,Claimant count
2018-04-01,April 2018,London,Female,Aged 65+,10,Claimant count
2018-04-01,April 2018,United Kingdom,Total,All categories: Age 16+,916745,Claimant count
2018-04-01,April 2018,United Kingdom,Total,All categories: Age 16+,2.2,Claimants as a proportion of residents aged 16-64
2018-04-01,April 2018,United Kingdom,Total,All categories: Age 16+,2.7,Claimants as a proportion of economically active residents aged 16+
2018-04-01,April 2018,United Kingdom,Total,All categories: Age 16+,2.5,Claimants as a proportion of the workforce
2018-04-01,April 2018,United Kingdom,Total,Age unknown (clerical claims),720,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 16-24,177915,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 16-17,1610,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 18-24,176305,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 18-21,103355,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 25-49,498195,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 25-29,121050,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 30-34,106750,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 35-39,93570,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 40-44,83725,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 45-49,93100,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 50+,239915,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 50-54,93360,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 55-59,83100,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 60-64,63295,Claimant count
2018-04-01,April 2018,United Kingdom,Total,Aged 65+,160,Claimant count
2018-04-01,April 2018,United Kingdom,Male,All categories: Age 16+,561790,Claimant count
2018-04-01,April 2018,United Kingdom,Male,All categories: Age 16+,2.7,Claimants as a proportion of residents aged 16-64
2018-04-01,April 2018,United Kingdom,Male,All categories: Age 16+,2.9,Claimants as a proportion of the workforce
2018-04-01,April 2018,United Kingdom,Male,Age unknown (clerical claims),455,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 16-24,111480,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 16-17,755,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 18-24,110720,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 18-21,63580,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 25-49,303810,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 25-29,76835,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 30-34,65635,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 35-39,56800,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 40-44,49490,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 45-49,55050,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 50+,146050,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 50-54,56425,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 55-59,50520,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 60-64,38985,Claimant count
2018-04-01,April 2018,United Kingdom,Male,Aged 65+,120,Claimant count
2018-04-01,April 2018,United Kingdom,Female,All categories: Age 16+,354950,Claimant count
2018-04-01,April 2018,United Kingdom,Female,All categories: Age 16+,1.7,Claimants as a proportion of residents aged 16-64
2018-04-01,April 2018,United Kingdom,Female,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2018-04-01,April 2018,United Kingdom,Female,Age unknown (clerical claims),265,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 16-24,66435,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 16-17,850,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 18-24,65585,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 18-21,39770,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 25-49,194385,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 25-29,44210,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 30-34,41115,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 35-39,36775,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 40-44,34235,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 45-49,38050,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 50+,93865,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 50-54,36935,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 55-59,32580,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 60-64,24310,Claimant count
2018-04-01,April 2018,United Kingdom,Female,Aged 65+,40,Claimant count
2018-05-01,May 2018,London,Total,All categories: Age 16+,128485,Claimant count
2018-05-01,May 2018,London,Total,All categories: Age 16+,2.1,Claimants as a proportion of residents aged 16-64
2018-05-01,May 2018,London,Total,All categories: Age 16+,2.6,Claimants as a proportion of economically active residents aged 16+
2018-05-01,May 2018,London,Total,All categories: Age 16+,2.1,Claimants as a proportion of the workforce
2018-05-01,May 2018,London,Total,Age unknown (clerical claims),175,Claimant count
2018-05-01,May 2018,London,Total,Aged 16-24,18655,Claimant count
2018-05-01,May 2018,London,Total,Aged 16-17,85,Claimant count
2018-05-01,May 2018,London,Total,Aged 18-24,18570,Claimant count
2018-05-01,May 2018,London,Total,Aged 18-21,9905,Claimant count
2018-05-01,May 2018,London,Total,Aged 25-49,70890,Claimant count
2018-05-01,May 2018,London,Total,Aged 25-29,15875,Claimant count
2018-05-01,May 2018,London,Total,Aged 30-34,14705,Claimant count
2018-05-01,May 2018,London,Total,Aged 35-39,13585,Claimant count
2018-05-01,May 2018,London,Total,Aged 40-44,12615,Claimant count
2018-05-01,May 2018,London,Total,Aged 45-49,14115,Claimant count
2018-05-01,May 2018,London,Total,Aged 50+,38765,Claimant count
2018-05-01,May 2018,London,Total,Aged 50-54,15350,Claimant count
2018-05-01,May 2018,London,Total,Aged 55-59,13460,Claimant count
2018-05-01,May 2018,London,Total,Aged 60-64,9925,Claimant count
2018-05-01,May 2018,London,Total,Aged 65+,35,Claimant count
2018-05-01,May 2018,London,Male,All categories: Age 16+,73295,Claimant count
2018-05-01,May 2018,London,Male,All categories: Age 16+,2.4,Claimants as a proportion of residents aged 16-64
2018-05-01,May 2018,London,Male,All categories: Age 16+,2.2,Claimants as a proportion of the workforce
2018-05-01,May 2018,London,Male,Age unknown (clerical claims),115,Claimant count
2018-05-01,May 2018,London,Male,Aged 16-24,11195,Claimant count
2018-05-01,May 2018,London,Male,Aged 16-17,40,Claimant count
2018-05-01,May 2018,London,Male,Aged 18-24,11155,Claimant count
2018-05-01,May 2018,London,Male,Aged 18-21,5965,Claimant count
2018-05-01,May 2018,London,Male,Aged 25-49,39695,Claimant count
2018-05-01,May 2018,London,Male,Aged 25-29,9245,Claimant count
2018-05-01,May 2018,London,Male,Aged 30-34,8450,Claimant count
2018-05-01,May 2018,London,Male,Aged 35-39,7625,Claimant count
2018-05-01,May 2018,London,Male,Aged 40-44,6780,Claimant count
2018-05-01,May 2018,London,Male,Aged 45-49,7600,Claimant count
2018-05-01,May 2018,London,Male,Aged 50+,22285,Claimant count
2018-05-01,May 2018,London,Male,Aged 50-54,8745,Claimant count
2018-05-01,May 2018,London,Male,Aged 55-59,7675,Claimant count
2018-05-01,May 2018,London,Male,Aged 60-64,5840,Claimant count
2018-05-01,May 2018,London,Male,Aged 65+,25,Claimant count
2018-05-01,May 2018,London,Female,All categories: Age 16+,55190,Claimant count
2018-05-01,May 2018,London,Female,All categories: Age 16+,1.9,Claimants as a proportion of residents aged 16-64
2018-05-01,May 2018,London,Female,All categories: Age 16+,1.9,Claimants as a proportion of the workforce
2018-05-01,May 2018,London,Female,Age unknown (clerical claims),60,Claimant count
2018-05-01,May 2018,London,Female,Aged 16-24,7460,Claimant count
2018-05-01,May 2018,London,Female,Aged 16-17,40,Claimant count
2018-05-01,May 2018,London,Female,Aged 18-24,7415,Claimant count
2018-05-01,May 2018,London,Female,Aged 18-21,3945,Claimant count
2018-05-01,May 2018,London,Female,Aged 25-49,31195,Claimant count
2018-05-01,May 2018,London,Female,Aged 25-29,6630,Claimant count
2018-05-01,May 2018,London,Female,Aged 30-34,6255,Claimant count
2018-05-01,May 2018,London,Female,Aged 35-39,5960,Claimant count
2018-05-01,May 2018,London,Female,Aged 40-44,5835,Claimant count
2018-05-01,May 2018,London,Female,Aged 45-49,6515,Claimant count
2018-05-01,May 2018,London,Female,Aged 50+,16480,Claimant count
2018-05-01,May 2018,London,Female,Aged 50-54,6600,Claimant count
2018-05-01,May 2018,London,Female,Aged 55-59,5785,Claimant count
2018-05-01,May 2018,London,Female,Aged 60-64,4085,Claimant count
2018-05-01,May 2018,London,Female,Aged 65+,5,Claimant count
2018-05-01,May 2018,United Kingdom,Total,All categories: Age 16+,896425,Claimant count
2018-05-01,May 2018,United Kingdom,Total,All categories: Age 16+,2.2,Claimants as a proportion of residents aged 16-64
2018-05-01,May 2018,United Kingdom,Total,All categories: Age 16+,2.7,Claimants as a proportion of economically active residents aged 16+
2018-05-01,May 2018,United Kingdom,Total,All categories: Age 16+,2.4,Claimants as a proportion of the workforce
2018-05-01,May 2018,United Kingdom,Total,Age unknown (clerical claims),705,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 16-24,173150,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 16-17,1660,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 18-24,171490,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 18-21,100720,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 25-49,484790,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 25-29,117535,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 30-34,103625,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 35-39,90965,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 40-44,81895,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 45-49,90770,Claimant count
2018-05-01,May 2018,United Kingdom,Total,Aged 50+,237780,Claimant count
