date_day,date_name,geography_name,sex_name,age_name,measure_value,measure_name
2020-07-01,July 2020,London,Female,All categories: Age 16+,196925,Claimant count
2020-07-01,July 2020,London,Female,All categories: Age 16+,6.6,Claimants as a proportion of residents aged 16-64
2020-07-01,July 2020,London,Female,All categories: Age 16+,6.1,Claimants as a proportion of the workforce
2020-07-01,July 2020,London,Female,Age unknown (clerical claims),0,Claimant count
2020-07-01,July 2020,London,Female,Aged 16-24,31705,Claimant count
2020-07-01,July 2020,London,Female,Aged 16-17,230,Claimant count
2020-07-01,July 2020,London,Female,Aged 18-24,31470,Claimant count
2020-07-01,July 2020,London,Female,Aged 18-21,14300,Claimant count
2020-07-01,July 2020,London,Female,Aged 25-49,120125,Claimant count
2020-07-01,July 2020,London,Female,Aged 25-29,28995,Claimant count
2020-07-01,July 2020,London,Female,Aged 30-34,27070,Claimant count
2020-07-01,July 2020,London,Female,Aged 35-39,23565,Claimant count
2020-07-01,July 2020,London,Female,Aged 40-44,21030,Claimant count
2020-07-01,July 2020,London,Female,Aged 45-49,19470,Claimant count
2020-07-01,July 2020,London,Female,Aged 50+,45090,Claimant count
2020-07-01,July 2020,London,Female,Aged 50-54,18105,Claimant count
2020-07-01,July 2020,London,Female,Aged 55-59,14795,Claimant count
2020-07-01,July 2020,London,Female,Aged 60-64,10580,Claimant count
2020-07-01,July 2020,London,Female,Aged 65+,1615,Claimant count
2020-07-01,July 2020,United Kingdom,Total,All categories: Age 16+,2642815,Claimant count
2020-07-01,July 2020,United Kingdom,Total,All categories: Age 16+,6.3,Claimants as a proportion of residents aged 16-64
2020-07-01,July 2020,United Kingdom,Total,All categories: Age 16+,7.8,Claimants as a proportion of economically active residents aged 16+
2020-07-01,July 2020,United Kingdom,Total,All categories: Age 16+,6.6,Claimants as a proportion of the workforce
2020-07-01,July 2020,United Kingdom,Total,Age unknown (clerical claims),630,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 16-24,532400,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 16-17,6985,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 18-24,525415,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 18-21,282950,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 25-49,1507615,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 25-29,377850,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 30-34,351230,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 35-39,296395,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 40-44,247620,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 45-49,234520,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 50+,602165,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 50-54,228560,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 55-59,197955,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 60-64,152330,Claimant count
2020-07-01,July 2020,United Kingdom,Total,Aged 65+,23320,Claimant count
2020-07-01,July 2020,United Kingdom,Male,All categories: Age 16+,1589480,Claimant count
2020-07-01,July 2020,United Kingdom,Male,All categories: Age 16+,7.6,Claimants as a proportion of residents aged 16-64
2020-07-01,July 2020,United Kingdom,Male,All categories: Age 16+,7.4,Claimants as a proportion of the workforce
2020-07-01,July 2020,United Kingdom,Male,Age unknown (clerical claims),330,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 16-24,323940,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 16-17,3230,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 18-24,320710,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 18-21,171405,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 25-49,911145,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 25-29,234165,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 30-34,215320,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 35-39,179065,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 40-44,145950,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 45-49,136645,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 50+,354065,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 50-54,134070,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 55-59,116545,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 60-64,89795,Claimant count
2020-07-01,July 2020,United Kingdom,Male,Aged 65+,13655,Claimant count
2020-07-01,July 2020,United Kingdom,Female,All categories: Age 16+,1053335,Claimant count
2020-07-01,July 2020,United Kingdom,Female,All categories: Age 16+,5,Claimants as a proportion of residents aged 16-64
2020-07-01,July 2020,United Kingdom,Female,All categories: Age 16+,5.5,Claimants as a proportion of the workforce
2020-07-01,July 2020,United Kingdom,Female,Age unknown (clerical claims),305,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 16-24,208460,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 16-17,3755,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 18-24,204705,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 18-21,111545,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 25-49,596470,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 25-29,143685,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 30-34,135910,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 35-39,117330,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 40-44,101675,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 45-49,97875,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 50+,248100,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 50-54,94490,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 55-59,81410,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 60-64,62535,Claimant count
2020-07-01,July 2020,United Kingdom,Female,Aged 65+,9665,Claimant count
2020-08-01,August 2020,London,Total,All categories: Age 16+,472950,Claimant count
2020-08-01,August 2020,London,Total,All categories: Age 16+,7.8,Claimants as a proportion of residents aged 16-64
2020-08-01,August 2020,London,Total,All categories: Age 16+,9.4,Claimants as a proportion of economically active residents aged 16+
2020-08-01,August 2020,London,Total,All categories: Age 16+,6.9,Claimants as a proportion of the workforce
2020-08-01,August 2020,London,Total,Age unknown (clerical claims),5,Claimant count
2020-08-01,August 2020,London,Total,Aged 16-24,76125,Claimant count
2020-08-01,August 2020,London,Total,Aged 16-17,270,Claimant count
2020-08-01,August 2020,London,Total,Aged 18-24,75855,Claimant count
2020-08-01,August 2020,London,Total,Aged 18-21,35110,Claimant count
2020-08-01,August 2020,London,Total,Aged 25-49,289740,Claimant count
2020-08-01,August 2020,London,Total,Aged 25-29,70795,Claimant count
2020-08-01,August 2020,London,Total,Aged 30-34,66610,Claimant count
2020-08-01,August 2020,London,Total,Aged 35-39,57550,Claimant count
2020-08-01,August 2020,London,Total,Aged 40-44,49820,Claimant count
2020-08-01,August 2020,London,Total,Aged 45-49,44965,Claimant count
2020-08-01,August 2020,London,Total,Aged 50+,107080,Claimant count
2020-08-01,August 2020,London,Total,Aged 50-54,42515,Claimant count
2020-08-01,August 2020,London,Total,Aged 55-59,35170,Claimant count
2020-08-01,August 2020,London,Total,Aged 60-64,25430,Claimant count
2020-08-01,August 2020,London,Total,Aged 65+,3970,Claimant count
2020-08-01,August 2020,London,Male,All categories: Age 16+,270565,Claimant count
2020-08-01,August 2020,London,Male,All categories: Age 16+,8.8,Claimants as a proportion of residents aged 16-64
2020-08-01,August 2020,London,Male,All categories: Age 16+,7.5,Claimants as a proportion of the workforce
2020-08-01,August 2020,London,Male,Age unknown (clerical claims),5,Claimant count
2020-08-01,August 2020,London,Male,Aged 16-24,44415,Claimant count
2020-08-01,August 2020,London,Male,Aged 16-17,100,Claimant count
2020-08-01,August 2020,London,Male,Aged 18-24,44315,Claimant count
2020-08-01,August 2020,London,Male,Aged 18-21,20935,Claimant count
2020-08-01,August 2020,London,Male,Aged 25-49,165295,Claimant count
2020-08-01,August 2020,London,Male,Aged 25-29,41085,Claimant count
2020-08-01,August 2020,London,Male,Aged 30-34,38595,Claimant count
2020-08-01,August 2020,London,Male,Aged 35-39,32880,Claimant count
2020-08-01,August 2020,London,Male,Aged 40-44,27840,Claimant count
2020-08-01,August 2020,London,Male,Aged 45-49,24895,Claimant count
2020-08-01,August 2020,London,Male,Aged 50+,60850,Claimant count
2020-08-01,August 2020,London,Male,Aged 50-54,24010,Claimant count
2020-08-01,August 2020,London,Male,Aged 55-59,19985,Claimant count
2020-08-01,August 2020,London,Male,Aged 60-64,14615,Claimant count
2020-08-01,August 2020,London,Male,Aged 65+,2240,Claimant count
2020-08-01,August 2020,London,Female,All categories: Age 16+,202385,Claimant count
2020-08-01,August 2020,London,Female,All categories: Age 16+,6.8,Claimants as a proportion of residents aged 16-64
2020-08-01,August 2020,London,Female,All categories: Age 16+,6.3,Claimants as a proportion of the workforce
2020-08-01,August 2020,London,Female,Age unknown (clerical claims),5,Claimant count
2020-08-01,August 2020,London,Female,Aged 16-24,31705,Claimant count
2020-08-01,August 2020,London,Female,Aged 16-17,165,Claimant count
2020-08-01,August 2020,London,Female,Aged 18-24,31540,Claimant count
2020-08-01,August 2020,London,Female,Aged 18-21,14180,Claimant count
2020-08-01,August 2020,London,Female,Aged 25-49,124445,Claimant count
2020-08-01,August 2020,London,Female,Aged 25-29,29710,Claimant count
2020-08-01,August 2020,London,Female,Aged 30-34,28015,Claimant count
2020-08-01,August 2020,London,Female,Aged 35-39,24665,Claimant count
2020-08-01,August 2020,London,Female,Aged 40-44,21980,Claimant count
2020-08-01,August 2020,London,Female,Aged 45-49,20070,Claimant count
2020-08-01,August 2020,London,Female,Aged 50+,46235,Claimant count
2020-08-01,August 2020,London,Female,Aged 50-54,18505,Claimant count
2020-08-01,August 2020,London,Female,Aged 55-59,15185,Claimant count
2020-08-01,August 2020,London,Female,Aged 60-64,10815,Claimant count
2020-08-01,August 2020,London,Female,Aged 65+,1730,Claimant count
2020-08-01,August 2020,United Kingdom,Total,All categories: Age 16+,2688110,Claimant count
2020-08-01,August 2020,United Kingdom,Total,All categories: Age 16+,6.4,Claimants as a proportion of residents aged 16-64
2020-08-01,August 2020,United Kingdom,Total,All categories: Age 16+,7.9,Claimants as a proportion of economically active residents aged 16+
2020-08-01,August 2020,United Kingdom,Total,All categories: Age 16+,6.7,Claimants as a proportion of the workforce
2020-08-01,August 2020,United Kingdom,Total,Age unknown (clerical claims),625,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 16-24,529065,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 16-17,5725,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 18-24,523340,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 18-21,280355,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 25-49,1538955,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 25-29,377995,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 30-34,358450,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 35-39,306040,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 40-44,255770,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 45-49,240700,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 50+,619470,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 50-54,234220,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 55-59,203285,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 60-64,157065,Claimant count
2020-08-01,August 2020,United Kingdom,Total,Aged 65+,24905,Claimant count
2020-08-01,August 2020,United Kingdom,Male,All categories: Age 16+,1609805,Claimant count
2020-08-01,August 2020,United Kingdom,Male,All categories: Age 16+,7.7,Claimants as a proportion of residents aged 16-64
2020-08-01,August 2020,United Kingdom,Male,All categories: Age 16+,7.5,Claimants as a proportion of the workforce
2020-08-01,August 2020,United Kingdom,Male,Age unknown (clerical claims),325,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 16-24,320515,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 16-17,2600,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 18-24,317915,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 18-21,169030,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 25-49,925010,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 25-29,233150,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 30-34,218385,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 35-39,183705,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 40-44,149995,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 45-49,139770,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 50+,363955,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 50-54,137130,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 55-59,119600,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 60-64,92595,Claimant count
2020-08-01,August 2020,United Kingdom,Male,Aged 65+,14630,Claimant count
2020-08-01,August 2020,United Kingdom,Female,All categories: Age 16+,1078305,Claimant count
2020-08-01,August 2020,United Kingdom,Female,All categories: Age 16+,5.1,Claimants as a proportion of residents aged 16-64
2020-08-01,August 2020,United Kingdom,Female,All categories: Age 16+,5.7,Claimants as a proportion of the workforce
2020-08-01,August 2020,United Kingdom,Female,Age unknown (clerical claims),300,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 16-24,208550,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 16-17,3120,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 18-24,205425,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 18-21,111325,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 25-49,613945,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 25-29,144845,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 30-34,140060,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 35-39,122335,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 40-44,105780,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 45-49,100930,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 50+,255515,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 50-54,97090,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 55-59,83685,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 60-64,64470,Claimant count
2020-08-01,August 2020,United Kingdom,Female,Aged 65+,10270,Claimant count
2020-09-01,September 2020,London,Total,All categories: Age 16+,478165,Claimant count
2020-09-01,September 2020,London,Total,All categories: Age 16+,7.9,Claimants as a proportion of residents aged 16-64
2020-09-01,September 2020,London,Total,All categories: Age 16+,9.5,Claimants as a proportion of economically active residents aged 16+
2020-09-01,September 2020,London,Total,All categories: Age 16+,7,Claimants as a proportion of the workforce
2020-09-01,September 2020,London,Total,Age unknown (clerical claims),10,Claimant count
2020-09-01,September 2020,London,Total,Aged 16-24,78385,Claimant count
2020-09-01,September 2020,London,Total,Aged 16-17,270,Claimant count
2020-09-01,September 2020,London,Total,Aged 18-24,78115,Claimant count
2020-09-01,September 2020,London,Total,Aged 18-21,36045,Claimant count
2020-09-01,September 2020,London,Total,Aged 25-49,291360,Claimant count
2020-09-01,September 2020,London,Total,Aged 25-29,71185,Claimant count
2020-09-01,September 2020,London,Total,Aged 30-34,66800,Claimant count
2020-09-01,September 2020,London,Total,Aged 35-39,57815,Claimant count
2020-09-01,September 2020,London,Total,Aged 40-44,50405,Claimant count
2020-09-01,September 2020,London,Total,Aged 45-49,45160,Claimant count
2020-09-01,September 2020,London,Total,Aged 50+,108410,Claimant count
2020-09-01,September 2020,London,Total,Aged 50-54,42750,Claimant count
2020-09-01,September 2020,London,Total,Aged 55-59,35630,Claimant count
2020-09-01,September 2020,London,Total,Aged 60-64,25945,Claimant count
2020-09-01,September 2020,London,Total,Aged 65+,4090,Claimant count
2020-09-01,September 2020,London,Male,All categories: Age 16+,271540,Claimant count
2020-09-01,September 2020,London,Male,All categories: Age 16+,8.8,Claimants as a proportion of residents aged 16-64
2020-09-01,September 2020,London,Male,All categories: Age 16+,7.5,Claimants as a proportion of the workforce
2020-09-01,September 2020,London,Male,Age unknown (clerical claims),5,Claimant count
2020-09-01,September 2020,London,Male,Aged 16-24,45570,Claimant count
2020-09-01,September 2020,London,Male,Aged 16-17,110,Claimant count
2020-09-01,September 2020,London,Male,Aged 18-24,45460,Claimant count
2020-09-01,September 2020,London,Male,Aged 18-21,21400,Claimant count
2020-09-01,September 2020,London,Male,Aged 25-49,164840,Claimant count
2020-09-01,September 2020,London,Male,Aged 25-29,41015,Claimant count
2020-09-01,September 2020,London,Male,Aged 30-34,38410,Claimant count
2020-09-01,September 2020,London,Male,Aged 35-39,32740,Claimant count
2020-09-01,September 2020,London,Male,Aged 40-44,27900,Claimant count
2020-09-01,September 2020,London,Male,Aged 45-49,24770,Claimant count
2020-09-01,September 2020,London,Male,Aged 50+,61125,Claimant count
2020-09-01,September 2020,London,Male,Aged 50-54,23875,Claimant count
2020-09-01,September 2020,London,Male,Aged 55-59,20145,Claimant count
2020-09-01,September 2020,London,Male,Aged 60-64,14820,Claimant count
2020-09-01,September 2020,London,Male,Aged 65+,2285,Claimant count
2020-09-01,September 2020,London,Female,All categories: Age 16+,206625,Claimant count
2020-09-01,September 2020,London,Female,All categories: Age 16+,6.9,Claimants as a proportion of residents aged 16-64
2020-09-01,September 2020,London,Female,All categories: Age 16+,6.4,Claimants as a proportion of the workforce
2020-09-01,September 2020,London,Female,Age unknown (clerical claims),5,Claimant count
2020-09-01,September 2020,London,Female,Aged 16-24,32815,Claimant count
2020-09-01,September 2020,London,Female,Aged 16-17,160,Claimant count
2020-09-01,September 2020,London,Female,Aged 18-24,32655,Claimant count
2020-09-01,September 2020,London,Female,Aged 18-21,14645,Claimant count
2020-09-01,September 2020,London,Female,Aged 25-49,126520,Claimant count
2020-09-01,September 2020,London,Female,Aged 25-29,30170,Claimant count
2020-09-01,September 2020,London,Female,Aged 30-34,28385,Claimant count
2020-09-01,September 2020,London,Female,Aged 35-39,25075,Claimant count
2020-09-01,September 2020,London,Female,Aged 40-44,22500,Claimant count
2020-09-01,September 2020,London,Female,Aged 45-49,20390,Claimant count
2020-09-01,September 2020,London,Female,Aged 50+,47285,Claimant count
2020-09-01,September 2020,London,Female,Aged 50-54,18875,Claimant count
2020-09-01,September 2020,London,Female,Aged 55-59,15485,Claimant count
2020-09-01,September 2020,London,Female,Aged 60-64,11120,Claimant count
2020-09-01,September 2020,London,Female,Aged 65+,1805,Claimant count
2020-09-01,September 2020,United Kingdom,Total,All categories: Age 16+,2656115,Claimant count
2020-09-01,September 2020,United Kingdom,Total,All categories: Age 16+,6.3,Claimants as a proportion of residents aged 16-64
2020-09-01,September 2020,United Kingdom,Total,All categories: Age 16+,7.8,Claimants as a proportion of economically active residents aged 16+
2020-09-01,September 2020,United Kingdom,Total,All categories: Age 16+,6.6,Claimants as a proportion of the workforce
2020-09-01,September 2020,United Kingdom,Total,Age unknown (clerical claims),610,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 16-24,523990,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 16-17,5550,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 18-24,518445,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 18-21,277665,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 25-49,1515100,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 25-29,370855,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 30-34,352195,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 35-39,301845,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 40-44,253210,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 45-49,236995,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 50+,616410,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 50-54,230730,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 55-59,202130,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 60-64,158095,Claimant count
2020-09-01,September 2020,United Kingdom,Total,Aged 65+,25455,Claimant count
2020-09-01,September 2020,United Kingdom,Male,All categories: Age 16+,1582585,Claimant count
2020-09-01,September 2020,United Kingdom,Male,All categories: Age 16+,7.6,Claimants as a proportion of residents aged 16-64
2020-09-01,September 2020,United Kingdom,Male,All categories: Age 16+,7.4,Claimants as a proportion of the workforce
2020-09-01,September 2020,United Kingdom,Male,Age unknown (clerical claims),320,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 16-24,317600,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 16-17,2565,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 18-24,315035,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 18-21,167610,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 25-49,904390,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 25-29,227625,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 30-34,212965,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 35-39,179475,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 40-44,147500,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 45-49,136825,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 50+,360280,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 50-54,134395,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 55-59,118375,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 60-64,92670,Claimant count
2020-09-01,September 2020,United Kingdom,Male,Aged 65+,14845,Claimant count
2020-09-01,September 2020,United Kingdom,Female,All categories: Age 16+,1073525,Claimant count
2020-09-01,September 2020,United Kingdom,Female,All categories: Age 16+,5.1,Claimants as a proportion of residents aged 16-64
2020-09-01,September 2020,United Kingdom,Female,All categories: Age 16+,5.7,Claimants as a proportion of the workforce
2020-09-01,September 2020,United Kingdom,Female,Age unknown (clerical claims),290,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 16-24,206390,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 16-17,2985,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 18-24,203410,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 18-21,110055,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 25-49,610710,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 25-29,143230,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 30-34,139235,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 35-39,122370,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 40-44,105705,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 45-49,100175,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 50+,256130,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 50-54,96340,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 55-59,83755,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 60-64,65425,Claimant count
2020-09-01,September 2020,United Kingdom,Female,Aged 65+,10615,Claimant count
2020-10-01,October 2020,London,Total,All categories: Age 16+,468295,Claimant count
2020-10-01,October 2020,London,Total,All categories: Age 16+,7.7,Claimants as a proportion of residents aged 16-64
2020-10-01,October 2020,London,Total,All categories: Age 16+,9.3,Claimants as a proportion of economically active residents aged 16+
2020-10-01,October 2020,London,Total,All categories: Age 16+,6.9,Claimants as a proportion of the workforce
2020-10-01,October 2020,London,Total,Age unknown (clerical claims),10,Claimant count
2020-10-01,October 2020,London,Total,Aged 16-24,78765,Claimant count
2020-10-01,October 2020,London,Total,Aged 16-17,300,Claimant count
2020-10-01,October 2020,London,Total,Aged 18-24,78465,Claimant count
2020-10-01,October 2020,London,Total,Aged 18-21,36340,Claimant count
2020-10-01,October 2020,London,Total,Aged 25-49,282400,Claimant count
2020-10-01,October 2020,London,Total,Aged 25-29,69580,Claimant count
2020-10-01,October 2020,London,Total,Aged 30-34,64425,Claimant count
2020-10-01,October 2020,London,Total,Aged 35-39,55675,Claimant count
2020-10-01,October 2020,London,Total,Aged 40-44,48830,Claimant count
2020-10-01,October 2020,London,Total,Aged 45-49,43890,Claimant count
2020-10-01,October 2020,London,Total,Aged 50+,107120,Claimant count
2020-10-01,October 2020,London,Total,Aged 50-54,41910,Claimant count
2020-10-01,October 2020,London,Total,Aged 55-59,35105,Claimant count
2020-10-01,October 2020,London,Total,Aged 60-64,25920,Claimant count
2020-10-01,October 2020,London,Total,Aged 65+,4185,Claimant count
2020-10-01,October 2020,London,Male,All categories: Age 16+,263965,Claimant count
2020-10-01,October 2020,London,Male,All categories: Age 16+,8.6,Claimants as a proportion of residents aged 16-64
2020-10-01,October 2020,London,Male,All categories: Age 16+,7.3,Claimants as a proportion of the workforce
2020-10-01,October 2020,London,Male,Age unknown (clerical claims),5,Claimant count
2020-10-01,October 2020,London,Male,Aged 16-24,45805,Claimant count
2020-10-01,October 2020,London,Male,Aged 16-17,125,Claimant count
2020-10-01,October 2020,London,Male,Aged 18-24,45680,Claimant count
2020-10-01,October 2020,London,Male,Aged 18-21,21565,Claimant count
2020-10-01,October 2020,London,Male,Aged 25-49,158180,Claimant count
2020-10-01,October 2020,London,Male,Aged 25-29,39910,Claimant count
2020-10-01,October 2020,London,Male,Aged 30-34,36695,Claimant count
2020-10-01,October 2020,London,Male,Aged 35-39,31205,Claimant count
2020-10-01,October 2020,London,Male,Aged 40-44,26655,Claimant count
2020-10-01,October 2020,London,Male,Aged 45-49,23715,Claimant count
2020-10-01,October 2020,London,Male,Aged 50+,59975,Claimant count
2020-10-01,October 2020,London,Male,Aged 50-54,23190,Claimant count
2020-10-01,October 2020,London,Male,Aged 55-59,19775,Claimant count
2020-10-01,October 2020,London,Male,Aged 60-64,14685,Claimant count
2020-10-01,October 2020,London,Male,Aged 65+,2330,Claimant count
2020-10-01,October 2020,London,Female,All categories: Age 16+,204335,Claimant count
2020-10-01,October 2020,London,Female,All categories: Age 16+,6.9,Claimants as a proportion of residents aged 16-64
2020-10-01,October 2020,London,Female,All categories: Age 16+,6.3,Claimants as a proportion of the workforce
2020-10-01,October 2020,London,Female,Age unknown (clerical claims),5,Claimant count
2020-10-01,October 2020,London,Female,Aged 16-24,32960,Claimant count
2020-10-01,October 2020,London,Female,Aged 16-17,175,Claimant count
2020-10-01,October 2020,London,Female,Aged 18-24,32785,Claimant count
2020-10-01,October 2020,London,Female,Aged 18-21,14775,Claimant count
2020-10-01,October 2020,London,Female,Aged 25-49,124220,Claimant count
2020-10-01,October 2020,London,Female,Aged 25-29,29665,Claimant count
2020-10-01,October 2020,London,Female,Aged 30-34,27730,Claimant count
2020-10-01,October 2020,London,Female,Aged 35-39,24470,Claimant count
2020-10-01,October 2020,London,Female,Aged 40-44,22175,Claimant count
2020-10-01,October 2020,London,Female,Aged 45-49,20175,Claimant count
2020-10-01,October 2020,London,Female,Aged 50+,47145,Claimant count
2020-10-01,October 2020,London,Female,Aged 50-54,18720,Claimant count
