date_day,date_name,sex_name,geography_name,value_type_name,measures,measures_name,all_persons_aged_16_and_over,total_economically_active_aged_16_and_over,total_in_employment_aged_16_and_over,total_unemployed_aged_16_and_over,total_economically_inactive_aged_16_and_over,all_persons_aged_16_to_64,total_economically_active_aged_16_to_64,total_in_employment_aged_16_to_64,total_unemployed_aged_16_to_64,total_economically_inactive_aged_16_to_64
2010-09-01,Jul 2010-Sep 2010,Total,London,Level,20100,number of people,6412968,4246308,3856884,389424,2166660,5541861,4171732,3785815,385917,1370129
2010-09-01,Jul 2010-Sep 2010,Total,London,Change on quarter,20100,number of people,27539,38275,48084,-9808,-10736,24528,41279,52015,-10736,-16751
2010-09-01,Jul 2010-Sep 2010,Total,London,Change on year,20100,number of people,95250,102572,95122,7450,-7322,84811,110777,103647,7130,-25966
2010-09-01,Jul 2010-Sep 2010,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.2,60.1,9.2,33.8,,75.3,68.3,9.3,24.7
2010-09-01,Jul 2010-Sep 2010,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.5,-0.3,-0.3,,0.4,0.6,-0.4,-0.4
2010-09-01,Jul 2010-Sep 2010,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.6,0,-0.6,,0.9,0.8,-0.1,-0.9
2010-09-01,Jul 2010-Sep 2010,Male,United Kingdom,Level,20100,number of people,24427534,17128140,15696158,1431981,7299394,19988234,16594835,15177879,1416955,3393399
2010-09-01,Jul 2010-Sep 2010,Male,United Kingdom,Change on quarter,20100,number of people,61872,113750,157327,-43577,-51878,34332,79471,123843,-44372,-45139
2010-09-01,Jul 2010-Sep 2010,Male,United Kingdom,Change on year,20100,number of people,243446,159069,248975,-89908,84377,133230,94710,181523,-86819,38520
2010-09-01,Jul 2010-Sep 2010,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70.1,64.3,8.4,29.9,,83,75.9,8.5,17
2010-09-01,Jul 2010-Sep 2010,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.5,-0.3,-0.3,,0.3,0.5,-0.3,-0.3
2010-09-01,Jul 2010-Sep 2010,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.4,-0.6,0,,-0.1,0.4,-0.6,0.1
2010-09-01,Jul 2010-Sep 2010,Female,United Kingdom,Level,20100,number of people,25840699,14727474,13689164,1038307,11113225,20356936,14382526,13348335,1034189,5974410
2010-09-01,Jul 2010-Sep 2010,Female,United Kingdom,Change on quarter,20100,number of people,51634,62356,36073,26279,-10722,29224,62556,34983,27568,-33332
2010-09-01,Jul 2010-Sep 2010,Female,United Kingdom,Change on year,20100,number of people,205258,151918,67159,84758,53340,118349,118929,31990,86935,-580
2010-09-01,Jul 2010-Sep 2010,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,57,53,7.1,43,,70.7,65.6,7.2,29.3
2010-09-01,Jul 2010-Sep 2010,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0,0.1,-0.1,,0.2,0.1,0.2,-0.2
2010-09-01,Jul 2010-Sep 2010,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.2,0.5,-0.1,,0.2,-0.2,0.5,-0.2
2010-09-01,Jul 2010-Sep 2010,Total,United Kingdom,Level,20100,number of people,50268233,31855614,29385321,2470288,18412619,40345170,30977359,28526212,2451148,9367811
2010-09-01,Jul 2010-Sep 2010,Total,United Kingdom,Change on quarter,20100,number of people,113506,176105,193398,-17297,-62599,63556,142027,158823,-16800,-78471
2010-09-01,Jul 2010-Sep 2010,Total,United Kingdom,Change on year,20100,number of people,448704,310988,316134,-5152,137716,251579,213635,213514,122,37944
2010-09-01,Jul 2010-Sep 2010,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.4,58.5,7.8,36.6,,76.8,70.7,7.9,23.2
2010-09-01,Jul 2010-Sep 2010,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.3,-0.1,-0.2,,0.2,0.3,-0.1,-0.2
2010-09-01,Jul 2010-Sep 2010,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.1,-0.1,-0.1,,0.1,0.1,-0.1,-0.1
2010-10-01,Aug 2010-Oct 2010,Male,London,Level,20100,number of people,3141623,2324470,2113440,211029,817153,2756867,2276463,2066623,209840,480404
2010-10-01,Aug 2010-Oct 2010,Male,London,Change on quarter,20100,number of people,16236,29695,34501,-4807,-13459,14392,21288,26339,-5051,-6896
2010-10-01,Aug 2010-Oct 2010,Male,London,Change on year,20100,number of people,52150,28905,24532,4372,23245,45635,38477,31349,7128,7158
2010-10-01,Aug 2010-Oct 2010,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74,67.3,9.1,26,,82.6,75,9.2,17.4
2010-10-01,Aug 2010-Oct 2010,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.8,-0.3,-0.6,,0.3,0.6,-0.3,-0.3
2010-10-01,Aug 2010-Oct 2010,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.3,0.1,0.3,,0,-0.1,0.2,0
2010-10-01,Aug 2010-Oct 2010,Female,London,Level,20100,number of people,3281141,1917948,1738338,179610,1363193,2793699,1884235,1706616,177619,909464
2010-10-01,Aug 2010-Oct 2010,Female,London,Change on quarter,20100,number of people,13656,-5792,-4908,-884,19448,12207,-1367,-12,-1356,13574
2010-10-01,Aug 2010-Oct 2010,Female,London,Change on year,20100,number of people,45399,47135,49999,-2864,-1736,41242,44920,49436,-4516,-3678
2010-10-01,Aug 2010-Oct 2010,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.5,53,9.4,41.5,,67.4,61.1,9.4,32.6
2010-10-01,Aug 2010-Oct 2010,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.4,-0.4,0,0.4,,-0.3,-0.3,-0.1,0.3
2010-10-01,Aug 2010-Oct 2010,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.8,-0.4,-0.6,,0.6,0.9,-0.5,-0.6
2010-10-01,Aug 2010-Oct 2010,Total,London,Level,20100,number of people,6422764,4242418,3851778,390639,2180346,5550566,4160698,3773240,387458,1389868
2010-10-01,Aug 2010-Oct 2010,Total,London,Change on quarter,20100,number of people,29892,23903,29594,-5692,5989,26599,19921,26328,-6407,6678
2010-10-01,Aug 2010-Oct 2010,Total,London,Change on year,20100,number of people,97549,76040,74531,1508,21509,86877,83397,80786,2611,3480
2010-10-01,Aug 2010-Oct 2010,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.1,60,9.2,33.9,,75,68,9.3,25
2010-10-01,Aug 2010-Oct 2010,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0.2,-0.2,-0.1,,0,0.1,-0.2,0
2010-10-01,Aug 2010-Oct 2010,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.3,-0.1,-0.2,,0.3,0.4,-0.1,-0.3
2010-10-01,Aug 2010-Oct 2010,Male,United Kingdom,Level,20100,number of people,24448807,17113058,15658116,1454942,7335749,20000206,16588537,15148054,1440486,3411669
2010-10-01,Aug 2010-Oct 2010,Male,United Kingdom,Change on quarter,20100,number of people,62686,24792,23859,930,37894,35007,28399,28487,-85,6608
2010-10-01,Aug 2010-Oct 2010,Male,United Kingdom,Change on year,20100,number of people,244323,142047,209928,-67879,102276,134009,91954,154125,-62167,42055
2010-10-01,Aug 2010-Oct 2010,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70,64,8.5,30,,82.9,75.7,8.7,17.1
2010-10-01,Aug 2010-Oct 2010,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0,0.1,,0,0,0,0
2010-10-01,Aug 2010-Oct 2010,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0.2,-0.5,0.1,,-0.1,0.3,-0.4,0.1
2010-10-01,Aug 2010-Oct 2010,Female,United Kingdom,Level,20100,number of people,25857799,14707786,13649789,1057998,11150013,20366490,14361007,13306596,1054411,6005483
2010-10-01,Aug 2010-Oct 2010,Female,United Kingdom,Change on quarter,20100,number of people,51900,-17061,-41181,24120,68961,29074,-10200,-36144,25943,39274
2010-10-01,Aug 2010-Oct 2010,Female,United Kingdom,Change on year,20100,number of people,205161,110987,14044,96945,94174,117881,79223,-20348,99571,38658
2010-10-01,Aug 2010-Oct 2010,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.9,52.8,7.2,43.1,,70.5,65.3,7.3,29.5
2010-10-01,Aug 2010-Oct 2010,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.3,0.2,0.2,,-0.2,-0.3,0.2,0.2
2010-10-01,Aug 2010-Oct 2010,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.4,0.6,0,,0,-0.5,0.7,0
2010-10-01,Aug 2010-Oct 2010,Total,United Kingdom,Level,20100,number of people,50306606,31820847,29307906,2512940,18485759,40366696,30949545,28454650,2494893,9417151
2010-10-01,Aug 2010-Oct 2010,Total,United Kingdom,Change on quarter,20100,number of people,114586,7732,-17321,25051,106854,64081,18199,-7657,25853,45882
2010-10-01,Aug 2010-Oct 2010,Total,United Kingdom,Change on year,20100,number of people,449484,253037,223971,29063,196447,251890,171179,133777,37400,80711
2010-10-01,Aug 2010-Oct 2010,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.3,58.3,7.9,36.7,,76.7,70.5,8.1,23.3
2010-10-01,Aug 2010-Oct 2010,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.2,0.1,0.1,,-0.1,-0.1,0.1,0.1
2010-10-01,Aug 2010-Oct 2010,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0,0.1,,-0.1,-0.1,0.1,0.1
2010-11-01,Sep 2010-Nov 2010,Male,London,Level,20100,number of people,3146988,2330639,2110725,219915,816349,2761633,2281200,2063419,217782,480433
2010-11-01,Sep 2010-Nov 2010,Male,London,Change on quarter,20100,number of people,16154,28517,18629,9889,-12363,14318,20306,10836,9470,-5988
2010-11-01,Sep 2010-Nov 2010,Male,London,Change on year,20100,number of people,53528,45474,40281,5195,8054,46881,46638,39440,7198,243
2010-11-01,Sep 2010-Nov 2010,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.1,67.1,9.4,25.9,,82.6,74.7,9.5,17.4
2010-11-01,Sep 2010-Nov 2010,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.5,0.2,0.3,-0.5,,0.3,0,0.3,-0.3
2010-11-01,Sep 2010-Nov 2010,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.1,0,-0.2,,0.3,0.2,0.1,-0.3
2010-11-01,Sep 2010-Nov 2010,Female,London,Level,20100,number of people,3285722,1914240,1735057,179183,1371482,2797821,1879030,1703176,175854,918791
2010-11-01,Sep 2010-Nov 2010,Female,London,Change on quarter,20100,number of people,13634,-2934,-1142,-1791,16568,12228,-3089,467,-3556,15317
2010-11-01,Sep 2010-Nov 2010,Female,London,Change on year,20100,number of people,46443,37003,38332,-1329,9440,42121,31703,36131,-4428,10418
2010-11-01,Sep 2010-Nov 2010,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.3,52.8,9.4,41.7,,67.2,60.9,9.4,32.8
2010-11-01,Sep 2010-Nov 2010,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.3,-0.1,0.3,,-0.4,-0.3,-0.2,0.4
2010-11-01,Sep 2010-Nov 2010,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.4,-0.3,-0.3,,0.1,0.4,-0.4,-0.1
2010-11-01,Sep 2010-Nov 2010,Total,London,Level,20100,number of people,6432710,4244879,3845781,399098,2187831,5559454,4160230,3766595,393635,1399224
2010-11-01,Sep 2010-Nov 2010,Total,London,Change on quarter,20100,number of people,29788,25583,17485,8097,4205,26546,17216,11304,5913,9330
2010-11-01,Sep 2010-Nov 2010,Total,London,Change on year,20100,number of people,99971,82478,78612,3865,17493,89002,78341,75572,2769,10661
2010-11-01,Sep 2010-Nov 2010,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66,59.8,9.4,34,,74.8,67.8,9.5,25.2
2010-11-01,Sep 2010-Nov 2010,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,0,0.1,-0.1,,0,-0.1,0.1,0
2010-11-01,Sep 2010-Nov 2010,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.3,-0.1,-0.3,,0.2,0.3,-0.1,-0.2
2010-11-01,Sep 2010-Nov 2010,Male,United Kingdom,Level,20100,number of people,24469414,17113686,15644042,1469645,7355728,20011781,16572146,15118658,1453488,3439635
2010-11-01,Sep 2010-Nov 2010,Male,United Kingdom,Change on quarter,20100,number of people,62514,20986,-9699,30687,41528,35006,5635,-23293,28929,29371
2010-11-01,Sep 2010-Nov 2010,Male,United Kingdom,Change on year,20100,number of people,244958,180191,206152,-25957,64767,134908,114951,136668,-21718,19957
2010-11-01,Sep 2010-Nov 2010,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,69.9,63.9,8.6,30.1,,82.8,75.5,8.8,17.2
2010-11-01,Sep 2010-Nov 2010,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.2,0.2,0.1,,-0.1,-0.2,0.2,0.1
2010-11-01,Sep 2010-Nov 2010,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0.2,-0.2,0,,0,0.2,-0.2,0
2010-11-01,Sep 2010-Nov 2010,Female,United Kingdom,Level,20100,number of people,25874998,14671842,13639617,1032226,11203156,20376079,14317330,13289639,1027690,6058749
2010-11-01,Sep 2010-Nov 2010,Female,United Kingdom,Change on quarter,20100,number of people,51432,-50775,-46085,-4689,102207,28685,-56861,-52835,-4030,85546
2010-11-01,Sep 2010-Nov 2010,Female,United Kingdom,Change on year,20100,number of people,205789,58549,-14553,73104,147240,117866,19460,-55332,74790,98406
2010-11-01,Sep 2010-Nov 2010,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.7,52.7,7,43.3,,70.3,65.2,7.2,29.7
2010-11-01,Sep 2010-Nov 2010,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.3,0,0.3,,-0.4,-0.4,0,0.4
2010-11-01,Sep 2010-Nov 2010,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.5,0.5,0.2,,-0.3,-0.7,0.5,0.3
2010-11-01,Sep 2010-Nov 2010,Total,United Kingdom,Level,20100,number of people,50344412,31785528,29283659,2501871,18558884,40387860,30889474,28408296,2481177,9498386
2010-11-01,Sep 2010-Nov 2010,Total,United Kingdom,Change on quarter,20100,number of people,113946,-29788,-55783,25996,143734,63691,-51228,-76128,24901,114919
2010-11-01,Sep 2010-Nov 2010,Total,United Kingdom,Change on year,20100,number of people,450747,238742,191597,47144,212005,252774,134409,81333,53073,118365
2010-11-01,Sep 2010-Nov 2010,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.1,58.2,7.9,36.9,,76.5,70.3,8,23.5
2010-11-01,Sep 2010-Nov 2010,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.2,0.1,0.2,,-0.2,-0.3,0.1,0.2
2010-11-01,Sep 2010-Nov 2010,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.1,0.1,0.1,,-0.1,-0.2,0.1,0.1
2010-12-01,Oct 2010-Dec 2010,Male,London,Level,20100,number of people,3152420,2346946,2131887,215058,805474,2766440,2297804,2085254,212550,468636
2010-12-01,Oct 2010-Dec 2010,Male,London,Change on quarter,20100,number of people,16170,29830,28023,1806,-13660,14322,25368,24527,841,-11046
2010-12-01,Oct 2010-Dec 2010,Male,London,Change on year,20100,number of people,54909,76010,68372,7638,-21101,48168,75391,66701,8690,-27223
2010-12-01,Oct 2010-Dec 2010,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.4,67.6,9.2,25.6,,83.1,75.4,9.3,16.9
2010-12-01,Oct 2010-Dec 2010,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.5,0,-0.6,,0.5,0.5,-0.1,-0.5
2010-12-01,Oct 2010-Dec 2010,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.1,1,0,-1.1,,1.3,1.1,0.1,-1.3
2010-12-01,Oct 2010-Dec 2010,Female,London,Level,20100,number of people,3290219,1917240,1740059,177181,1372979,2801875,1880060,1705459,174601,921815
2010-12-01,Oct 2010-Dec 2010,Female,London,Change on quarter,20100,number of people,13501,-11952,-12961,1009,25453,12132,-19236,-19630,394,31368
2010-12-01,Oct 2010-Dec 2010,Female,London,Change on year,20100,number of people,47430,23532,25557,-2026,23898,42944,15763,19805,-4041,27181
2010-12-01,Oct 2010-Dec 2010,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.3,52.9,9.2,41.7,,67.1,60.9,9.3,32.9
2010-12-01,Oct 2010-Dec 2010,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.6,-0.6,0.1,0.6,,-1,-1,0.1,1
2010-12-01,Oct 2010-Dec 2010,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,0,-0.2,0.1,,-0.5,-0.2,-0.3,0.5
2010-12-01,Oct 2010-Dec 2010,Total,London,Level,20100,number of people,6442639,4264186,3871947,392239,2178453,5568315,4177864,3790713,387152,1390451
2010-12-01,Oct 2010-Dec 2010,Total,London,Change on quarter,20100,number of people,29671,17878,15063,2815,11793,26454,6132,4898,1235,20322
2010-12-01,Oct 2010-Dec 2010,Total,London,Change on year,20100,number of people,102339,99542,93930,5612,2797,91112,91155,86506,4650,-43
2010-12-01,Oct 2010-Dec 2010,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.2,60.1,9.2,33.8,,75,68.1,9.3,25
2010-12-01,Oct 2010-Dec 2010,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,0,0,0,,-0.2,-0.2,0,0.2
2010-12-01,Oct 2010-Dec 2010,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.5,0.5,-0.1,-0.5,,0.4,0.4,-0.1,-0.4
2010-12-01,Oct 2010-Dec 2010,Male,United Kingdom,Level,20100,number of people,24490703,17136328,15679444,1456884,7354375,20023640,16591626,15150004,1441623,3432014
2010-12-01,Oct 2010-Dec 2010,Male,United Kingdom,Change on quarter,20100,number of people,63169,8188,-16714,24903,54981,35406,-3209,-27875,24668,38615
2010-12-01,Oct 2010-Dec 2010,Male,United Kingdom,Change on year,20100,number of people,246021,215179,242951,-27772,30842,135685,143517,170729,-27211,-7832
2010-12-01,Oct 2010-Dec 2010,Male,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,70,64,8.5,30,,82.9,75.7,8.7,17.1
2010-12-01,Oct 2010-Dec 2010,Male,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.1,-0.2,0.1,0.1,,-0.2,-0.3,0.2,0.2
2010-12-01,Oct 2010-Dec 2010,Male,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.2,0.4,-0.3,-0.2,,0.2,0.3,-0.2,-0.2
2010-12-01,Oct 2010-Dec 2010,Female,United Kingdom,Level,20100,number of people,25892323,14690729,13644966,1045762,11201594,20385812,14334414,13294148,1040266,6051398
2010-12-01,Oct 2010-Dec 2010,Female,United Kingdom,Change on quarter,20100,number of people,51624,-36745,-44198,7455,88369,28876,-48112,-54187,6077,76988
2010-12-01,Oct 2010-Dec 2010,Female,United Kingdom,Change on year,20100,number of people,205466,57609,-20196,77802,147857,117328,21392,-57661,79053,95936
2010-12-01,Oct 2010-Dec 2010,Female,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,56.7,52.7,7.1,43.3,,70.3,65.2,7.3,29.7
2010-12-01,Oct 2010-Dec 2010,Female,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.3,-0.3,0.1,0.3,,-0.3,-0.4,0.1,0.3
2010-12-01,Oct 2010-Dec 2010,Female,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.5,0.5,0.2,,-0.3,-0.7,0.5,0.3
2010-12-01,Oct 2010-Dec 2010,Total,United Kingdom,Level,20100,number of people,50383026,31827057,29324410,2502645,18555969,40409452,30926040,28444151,2481890,9483412
2010-12-01,Oct 2010-Dec 2010,Total,United Kingdom,Change on quarter,20100,number of people,114793,-28557,-60911,32357,143350,64282,-51319,-82061,30742,115601
2010-12-01,Oct 2010-Dec 2010,Total,United Kingdom,Change on year,20100,number of people,451487,272789,222757,50030,178698,253013,164907,113066,51843,88106
2010-12-01,Oct 2010-Dec 2010,Total,United Kingdom,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,63.2,58.2,7.9,36.8,,76.5,70.4,8,23.5
2010-12-01,Oct 2010-Dec 2010,Total,United Kingdom,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,-0.2,-0.3,0.1,0.2,,-0.2,-0.3,0.1,0.2
2010-12-01,Oct 2010-Dec 2010,Total,United Kingdom,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0,-0.1,0.1,0,,-0.1,-0.2,0.1,0.1
2011-01-01,Nov 2010-Jan 2011,Male,London,Level,20100,number of people,3157689,2356116,2136533,219583,801573,2771147,2307431,2090343,217088,463716
2011-01-01,Nov 2010-Jan 2011,Male,London,Change on quarter,20100,number of people,16066,31646,23093,8554,-15580,14280,30968,23720,7248,-16688
2011-01-01,Nov 2010-Jan 2011,Male,London,Change on year,20100,number of people,56201,95735,80477,15257,-39534,49434,89501,74657,14844,-40067
2011-01-01,Nov 2010-Jan 2011,Male,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,74.6,67.7,9.3,25.4,,83.3,75.4,9.4,16.7
2011-01-01,Nov 2010-Jan 2011,Male,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.6,0.4,0.2,-0.6,,0.7,0.5,0.2,-0.7
2011-01-01,Nov 2010-Jan 2011,Male,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.7,1.4,0.3,-1.7,,1.8,1.4,0.3,-1.8
2011-01-01,Nov 2010-Jan 2011,Female,London,Level,20100,number of people,3294876,1928304,1740918,187386,1366572,2806001,1889752,1704785,184967,916249
2011-01-01,Nov 2010-Jan 2011,Female,London,Change on quarter,20100,number of people,13735,10356,2580,7776,3379,12302,5517,-1831,7348,6785
2011-01-01,Nov 2010-Jan 2011,Female,London,Change on year,20100,number of people,48552,51695,29833,21862,-3143,43846,43526,23126,20400,320
2011-01-01,Nov 2010-Jan 2011,Female,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,58.5,52.8,9.7,41.5,,67.3,60.8,9.8,32.7
2011-01-01,Nov 2010-Jan 2011,Female,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.1,-0.1,0.4,-0.1,,-0.1,-0.3,0.4,0.1
2011-01-01,Nov 2010-Jan 2011,Female,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.7,0.1,0.9,-0.7,,0.5,-0.1,0.9,-0.5
2011-01-01,Nov 2010-Jan 2011,Total,London,Level,20100,number of people,6452565,4284419,3877451,406968,2168146,5577148,4197183,3795128,402055,1379965
2011-01-01,Nov 2010-Jan 2011,Total,London,Change on quarter,20100,number of people,29801,42001,25673,16329,-12200,26582,36485,21888,14597,-9903
2011-01-01,Nov 2010-Jan 2011,Total,London,Change on year,20100,number of people,104753,147429,110310,37119,-42676,93280,133027,97783,35244,-39747
2011-01-01,Nov 2010-Jan 2011,Total,London,Level,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,66.4,60.1,9.5,33.6,,75.3,68,9.6,24.7
2011-01-01,Nov 2010-Jan 2011,Total,London,Change on quarter,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,0.3,0.1,0.3,-0.3,,0.3,0.1,0.3,-0.3
2011-01-01,Nov 2010-Jan 2011,Total,London,Change on year,20207,Unemployment rates use employment plus unemployment as a denominator; all other rates use population levels as a denominator.,,1.2,0.7,0.6,-1.2,,1.1,0.6,0.6,-1.1
2011-01-01,Nov 2010-Jan 2011,Male,United Kingdom,Level,20100,number of people,24511045,17178992,15711139,1467851,7332053,20034900,16628101,15174718,1453381,3406799
